location,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport
lat,15.87821,15.87821,15.87821,15.87821
lon,108.28125,108.28125,108.28125,108.28125
asl,26.241,26.241,26.241,26.241
variable,Temperature,Relative Humidity,Mean Sea Level Pressure,Precipitation Total
unit,°C,%,hPa,mm
level,2 m elevation corrected,2 m,MSL,sfc
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
,,,,
,,,,
timestamp,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation
20190506T0000,30.295567,77.94299,1005.8,0
20190506T0100,30.245565,79.23696,1005.1,0
20190506T0200,29.845566,81.658295,1004.6,0
20190506T0300,29.585566,83.43167,1004.1,0
20190506T0400,29.585566,83.1861,1004.2,0
20190506T0500,30.655565,77.394745,1004.4,0
20190506T0600,31.515566,71.19919,1005.3,0
20190506T0700,33.115566,60.76494,1005.4,0
20190506T0800,34.89557,51.927113,1005.6,0
20190506T0900,37.455566,44.292274,1005.6,0
20190506T1000,38.655567,41.748695,1005.4,0
20190506T1100,39.355568,41.157536,1004.6,0
20190506T1200,40.30557,38.08907,1004.1,0
20190506T1300,40.32557,37.614025,1003.1,0.1
20190506T1400,38.39557,45.587635,1002.3,0
20190506T1500,34.045567,66.02782,1002.2,1.4
20190506T1600,33.405567,67.00304,1003,0.4
20190506T1700,32.865566,64.71531,1001.9,0
20190506T1800,33.115566,60.655964,1002.5,0
20190506T1900,33.25557,61.782997,1003.7,0
20190506T2000,33.105568,63.091084,1004.2,0
20190506T2100,31.605566,69.46085,1004.9,0
20190506T2200,31.045567,73.56826,1005,0
20190506T2300,30.975567,75.05326,1005.3,0
20190507T0000,30.765566,77.45538,1005,0
20190507T0100,30.915565,76.47697,1003.9,0
20190507T0200,30.565565,79.83913,1003,0
20190507T0300,29.885567,81.08662,1002.7,0
20190507T0400,30.065565,80.82079,1003,0
20190507T0500,30.495565,71.96483,1003.6,0
20190507T0600,30.865566,71.76952,1004,0
20190507T0700,31.715567,66.08773,1004.5,0
20190507T0800,33.14557,61.35542,1005,0
20190507T0900,36.105568,48.799873,1005.5,0
20190507T1000,35.425568,51.095654,1005.7,0
20190507T1100,35.405567,53.988358,1005.5,0
20190507T1200,35.89557,53.20914,1005.2,0
20190507T1300,35.50557,54.335415,1004.2,0
20190507T1400,35.66557,54.082253,1003.3,0.8
20190507T1500,35.155567,55.96331,1003.2,0
20190507T1600,34.55557,54.862534,1003.9,0
20190507T1700,31.395567,64.42026,1004.7,0.1
20190507T1800,30.995565,64.923454,1004.8,0
20190507T1900,30.825565,65.51819,1005,0
20190507T2000,30.805567,66.62766,1005,0
20190507T2100,30.585566,69.11228,1005.9,0
20190507T2200,30.005566,72.70506,1007,0
20190507T2300,29.525566,73.28299,1006.9,0
20190508T0000,29.105566,76.76741,1005.7,0
20190508T0100,28.965567,77.34675,1004.7,0
20190508T0200,28.915565,78.64464,1004.3,0
20190508T0300,28.645567,80.84631,1003.5,0
20190508T0400,28.705566,80.80523,1004,0
20190508T0500,29.175566,81.53493,1003.8,0
20190508T0600,29.525566,79.75893,1004.3,0
20190508T0700,30.565565,75.21473,1005.1,0
20190508T0800,32.275566,67.82923,1005.9,0
20190508T0900,35.50557,51.702198,1006.1,0
20190508T1000,36.105568,47.925037,1005.7,0
20190508T1100,35.955566,49.293915,1005.1,0
20190508T1200,36.37557,52.755882,1004.3,0
20190508T1300,36.045567,52.238144,1002.7,0
20190508T1400,35.53557,55.48735,1002.3,0
20190508T1500,30.885567,70.75395,1002.3,0.7
20190508T1600,29.065565,76.16694,1003.1,4.7
20190508T1700,27.225567,88.209236,1005,3.8
20190508T1800,27.395567,86.65918,1005.2,1
20190508T1900,27.045567,86.37173,1005.5,0.5
20190508T2000,27.405565,85.63203,1005.9,0.5
20190508T2100,27.525566,87.60345,1006.4,0.3
20190508T2200,27.205566,89.74328,1006.6,0.2
20190508T2300,26.855566,90.473076,1006.7,0
20190509T0000,27.095566,89.896805,1005.7,0
20190509T0100,27.205566,89.264275,1005.5,0
20190509T0200,27.285566,89.90823,1004.7,0
20190509T0300,27.045567,91.56531,1004.7,0
20190509T0400,27.025566,93.429,1004.4,0
20190509T0500,27.775566,86.741806,1005,0
20190509T0600,28.085566,84.57856,1005.5,0
20190509T0700,29.005566,82.14702,1006.5,0
20190509T0800,30.105566,77.549164,1007.2,0
20190509T0900,32.495567,64.95048,1007.6,0
20190509T1000,33.21557,64.32527,1007.4,0.1
20190509T1100,31.255566,75.45016,1006.9,4.4
20190509T1200,30.125566,77.87417,1006,2
20190509T1300,30.605566,75.08699,1005.1,0
20190509T1400,31.455566,72.42322,1004.3,0
20190509T1500,30.965567,74.653175,1003.4,0
20190509T1600,31.015566,71.1567,1003.6,0.3
20190509T1700,29.815565,79.93639,1004.3,0.2
20190509T1800,29.485565,76.82109,1005.4,0.3
20190509T1900,28.925566,81.45823,1006.7,2
20190509T2000,28.655565,83.43644,1007.5,2.2
20190509T2100,28.285566,87.09171,1008.1,0.2
20190509T2200,27.415565,87.699486,1008.7,0.3
20190509T2300,27.165565,86.27868,1008.7,0.3
20190510T0000,26.795567,86.97341,1008,0.6
20190510T0100,26.705566,86.91407,1007.3,0.9
20190510T0200,26.705566,86.446526,1006.7,0
20190510T0300,26.925566,87.03594,1006.5,0
20190510T0400,26.895567,88.08018,1006.4,0
20190510T0500,26.735565,92.59025,1006.5,0
20190510T0600,27.415565,88.43298,1006.8,0
20190510T0700,28.385567,86.023544,1008.2,0
20190510T0800,28.925566,83.01988,1008.9,0
20190510T0900,31.565565,72.69861,1009.3,0
20190510T1000,32.025566,72.00426,1009.1,0
20190510T1100,31.935566,74.57939,1008.8,0
20190510T1200,32.245567,73.36627,1008.1,0.1
20190510T1300,31.725567,78.497856,1007.3,0.1
20190510T1400,32.705566,77.44364,1006.5,0.9
20190510T1500,32.015568,80.62076,1006.9,1.8
20190510T1600,31.055567,73.9631,1007,1.4
20190510T1700,28.265566,94.629555,1006.4,1.7
20190510T1800,28.205566,93.36017,1007.4,0.7
20190510T1900,28.685566,90.68054,1008.5,0.5
20190510T2000,28.535566,90.2471,1009.4,0.3
20190510T2100,28.185566,90.33378,1009.7,0.1
20190510T2200,27.725567,89.29764,1010.1,0
20190510T2300,27.405565,89.542625,1010,0
20190511T0000,26.985565,88.402695,1009.7,0
20190511T0100,27.255566,87.06226,1008.9,0
20190511T0200,27.145567,87.1055,1008.6,0
20190511T0300,27.295567,87.48169,1008.1,0
20190511T0400,27.155565,87.314514,1008.6,1
20190511T0500,27.455566,86.148964,1009.4,0.3
20190511T0600,27.595566,86.52088,1009.2,0.1
20190511T0700,28.005566,87.01817,1010,0.1
20190511T0800,28.105566,90.756485,1010.4,0.2
20190511T0900,30.755566,77.0437,1011,0.4
20190511T1000,30.645567,76.07789,1010.8,0.5
20190511T1100,29.565565,79.05718,1010.3,4.5
20190511T1200,30.115566,80.303955,1009.7,0.4
20190511T1300,30.365566,80.66548,1008.8,0.2
20190511T1400,30.885567,80.58402,1008.2,0.2
20190511T1500,31.355566,72.02172,1007.3,2.9
20190511T1600,29.605566,75.88211,1008,3.1
20190511T1700,28.885567,84.65389,1007.4,0.1
20190511T1800,28.825565,84.09891,1007.5,0
20190511T1900,28.395567,85.16191,1008.7,0
20190511T2000,28.195566,83.58836,1009.2,0.1
20190511T2100,27.915565,86.39316,1009.9,0
20190511T2200,27.375566,86.65754,1010,0
20190511T2300,27.435566,86.095856,1010.3,0
20190512T0000,27.085566,89.84273,1009.4,0
20190512T0100,27.645567,83.33286,1008.9,0
20190512T0200,27.455566,84.46787,1007.8,0
20190512T0300,26.945566,87.08959,1007.7,0
20190512T0400,26.985565,87.405624,1007.6,0
20190512T0500,26.635567,91.43622,1007.9,0
20190512T0600,27.165565,88.099846,1008.5,0
20190512T0700,27.865566,90.2091,1009.4,0
20190512T0800,28.295567,93.96741,1009.8,0.1
20190512T0900,30.945566,84.941345,1010.4,0.2
20190512T1000,30.845566,87.74313,1010.3,0.2
20190512T1100,31.245565,83.69321,1009.4,0.2
20190512T1200,31.645567,79.27171,1008.8,0.1
20190512T1300,32.905567,75.029915,1007.8,0
20190512T1400,32.295567,74.023125,1006.5,0
20190512T1500,32.135567,73.43536,1005.8,0
20190512T1600,32.03557,71.793724,1005.9,0
20190512T1700,30.855566,76.063034,1006.5,0
20190512T1800,29.905565,78.49363,1007.2,0.6
20190512T1900,29.405565,79.2719,1007.9,0
20190512T2000,29.345566,79.78405,1008.2,0
20190512T2100,28.585566,82.8859,1008.9,0
20190512T2200,27.815565,86.282166,1009.1,0
20190512T2300,27.605566,88.603935,1009,0
20190513T0000,28.015566,85.07668,1008.3,0
20190513T0100,27.415565,88.27536,1007.7,0
20190513T0200,27.185566,90.92252,1007.2,0
20190513T0300,26.715567,91.22273,1007.1,0
20190513T0400,26.865566,90.74333,1007.4,0
20190513T0500,27.385567,91.74459,1007.8,0
20190513T0600,28.065565,89.00301,1008,0
20190513T0700,28.805567,86.10995,1008.6,0
20190513T0800,29.735565,84.78246,1009,0
20190513T0900,32.605568,69.88459,1009.3,0
20190513T1000,33.21557,68.20286,1009.1,0
20190513T1100,33.355568,67.58863,1008.8,0
20190513T1200,33.865566,65.56714,1007.5,0
20190513T1300,34.115566,64.84763,1007,0
20190513T1400,33.71557,65.6541,1006.4,1.1
20190513T1500,31.475567,70.77116,1005.5,0
20190513T1600,30.335566,70.11068,1005.7,0.2
20190513T1700,26.955566,86.67475,1007,6.2
20190513T1800,27.395567,82.85867,1006.7,0.1
20190513T1900,27.485565,82.71942,1007.2,0
20190513T2000,27.745565,81.7625,1008.2,0
20190513T2100,27.625566,84.73678,1008.8,0
20190513T2200,28.045567,84.725876,1008.9,0
20190513T2300,27.835566,85.87425,1008.4,0
20190514T0000,27.465567,86.819984,1008.1,0
20190514T0100,27.335566,87.6935,1007.5,0
20190514T0200,26.975567,88.718925,1006.6,0
20190514T0300,26.715567,90.73509,1006.7,0
20190514T0400,26.815565,90.84869,1006.7,0
20190514T0500,27.335566,87.6935,1006.9,0
20190514T0600,27.785566,85.258484,1007.5,0
20190514T0700,28.615566,83.978806,1007.9,0
20190514T0800,29.415565,84.55359,1008.7,0
20190514T0900,32.175568,72.028854,1008.8,0
20190514T1000,33.48557,66.97856,1008.6,0
20190514T1100,34.09557,64.691025,1008.1,0
20190514T1200,34.89557,63.567947,1007.5,0
20190514T1300,34.905567,64.39583,1006.4,0
20190514T1400,35.355568,62.808495,1005.9,0
20190514T1500,34.695568,64.77109,1004.9,0
20190514T1600,34.835567,66.17831,1005.2,0
20190514T1700,33.59557,74.34958,1004.9,0
20190514T1800,32.84557,77.28241,1005.4,0
20190514T1900,32.075565,83.53086,1006.2,0
20190514T2000,31.925566,82.50583,1007.4,0
20190514T2100,31.735565,81.5325,1007.7,0
20190514T2200,30.395567,88.53143,1008,0
20190514T2300,29.475567,92.861374,1008.2,0
20190515T0000,29.065565,93.716705,1007.4,0
20190515T0100,28.755566,94.31095,1006.8,0
20190515T0200,28.075565,96.1899,1006.8,0
20190515T0300,27.875566,96.4128,1006.7,0
20190515T0400,27.965567,95.458275,1007,0
20190515T0500,28.995565,83.174835,1007.2,0
20190515T0600,29.935566,77.11291,1007.7,0
20190515T0700,31.135567,68.430504,1008.3,0
20190515T0800,32.03557,64.62662,1009,0
20190515T0900,34.73557,54.773483,1009.3,0
20190515T1000,35.315567,55.20539,1008.8,0
20190515T1100,35.795567,54.989502,1008.3,0
20190515T1200,36.48557,50.47333,1007.5,0
20190515T1300,36.765568,50.031715,1006.8,0
20190515T1400,35.96557,53.8639,1006.5,0
20190515T1500,32.89557,71.43049,1006,0.4
20190515T1600,33.675568,67.132576,1005.2,0
20190515T1700,32.475567,72.88708,1006.1,0
20190515T1800,31.815565,75.13346,1005.8,0
20190515T1900,31.335566,78.58589,1006.6,0
20190515T2000,30.915565,83.46613,1007.8,0
20190515T2100,30.325565,87.40013,1008.4,0
20190515T2200,29.815565,90.68671,1008.9,0
20190515T2300,29.335566,91.08635,1008.6,0
20190516T0000,28.845566,93.92891,1008.3,0
20190516T0100,28.755566,93.70701,1007.5,0
20190516T0200,28.995565,93.060646,1007,0
20190516T0300,28.805567,91.64875,1006.7,0
20190516T0400,28.615566,90.51715,1006.6,0
20190516T0500,29.585566,87.75549,1006.8,0
20190516T0600,29.935566,83.27062,1007.6,0
20190516T0700,31.385567,74.84886,1008.2,0
20190516T0800,32.515568,64.49153,1008.7,0
20190516T0900,35.405567,49.903942,1008.7,0
20190516T1000,36.085567,50.70797,1008.5,0
20190516T1100,36.425568,50.761265,1007.8,0
20190516T1200,36.725567,50.17153,1006.9,0
20190516T1300,36.545567,49.857716,1005.8,0
20190516T1400,36.565567,50.704704,1005.1,0
20190516T1500,35.725567,54.875126,1004.2,0
20190516T1600,35.00557,60.343853,1004.2,0
20190516T1700,32.225567,71.10864,1004.7,0
20190516T1800,32.005566,78.396286,1004.8,0
20190516T1900,31.755566,84.32667,1005.5,0
20190516T2000,31.535566,79.76945,1006.6,0
20190516T2100,31.195566,82.18971,1007.1,0
20190516T2200,31.175566,83.68641,1007.3,0
20190516T2300,30.965567,83.03376,1007.2,0
20190517T0000,29.785566,85.63729,1006.9,0
20190517T0100,30.025566,73.89054,1006.3,0
20190517T0200,29.975567,67.764565,1005.7,0
20190517T0300,29.425566,67.86579,1005.8,0
20190517T0400,29.835566,70.10652,1005.5,0
20190517T0500,30.825565,63.03418,1005.7,0
20190517T0600,30.915565,66.60884,1006.6,0
20190517T0700,31.995565,64.50268,1006.3,0
20190517T0800,32.425568,64.396576,1006.8,0
20190517T0900,35.135567,53.345726,1006.9,0
20190517T1000,35.71557,53.2296,1006.6,0
20190517T1100,36.55557,52.64234,1006.1,0
20190517T1200,37.82557,50.561672,1005.5,0
20190517T1300,38.14557,47.383186,1004.6,0
20190517T1400,37.87557,46.36272,1003.9,0
20190517T1500,36.885567,50.091286,1003.1,0
20190517T1600,35.53557,58.87506,1002.9,0
20190517T1700,32.655567,72.02261,1003.5,0
20190517T1800,32.14557,74.21779,1003.7,0
20190517T1900,31.885567,75.897385,1004.4,0
20190517T2000,31.975567,74.980705,1005.2,0
20190517T2100,31.585566,79.17169,1006.2,0
20190517T2200,31.285566,82.43923,1006.4,0
20190517T2300,30.795567,84.53279,1006.5,0
20190518T0000,30.375566,86.84533,1006,0
20190518T0100,30.205566,84.775635,1005.2,0
20190518T0200,30.495565,80.918144,1004.5,0
20190518T0300,30.275566,75.12691,1003.9,0
20190518T0400,30.525566,70.18616,1003.6,0
20190518T0500,31.245565,66.552635,1003.7,0
20190518T0600,31.585566,66.181175,1004,0
20190518T0700,33.065567,62.149616,1004.7,0
20190518T0800,33.585567,60.757313,1005,0
20190518T0900,36.175568,51.24905,1005.4,0
20190518T1000,37.315567,50.257057,1005.3,0
20190518T1100,37.71557,48.968384,1004.9,0
20190518T1200,39.025566,45.07212,1004.3,0
20190518T1300,38.80557,43.505985,1003.6,0
20190518T1400,38.89557,42.80406,1002.6,0
20190518T1500,37.835567,45.965267,1002.4,0
20190518T1600,35.885567,56.598766,1002.1,0
20190518T1700,33.585567,70.5069,1002.6,0
20190518T1800,32.795567,70.74553,1003.2,0
20190518T1900,32.835567,70.87717,1004.1,0
20190518T2000,32.48557,72.93151,1004.8,0
20190518T2100,31.555567,81.560234,1005.7,0
20190518T2200,30.895567,84.98637,1006.1,0
20190518T2300,30.425566,86.39474,1006.1,0
20190519T0000,30.065565,84.119125,1005.7,0
20190519T0100,30.415565,78.32829,1004.9,0
20190519T0200,30.665565,73.33384,1004.3,0
20190519T0300,30.605566,68.332794,1004.1,0
20190519T0400,30.445566,67.81218,1004.1,0
20190519T0500,31.465567,65.52656,1004.8,0
20190519T0600,32.14557,65.621,1005.3,0
20190519T0700,33.545567,59.992004,1005.9,0
20190519T0800,34.245567,58.86959,1006.6,0
20190519T0900,36.655567,50.004498,1007,0
20190519T1000,37.32557,50.319355,1007,0
20190519T1100,38.225567,49.50408,1006.4,0
20190519T1200,39.34557,44.992996,1005.7,0
20190519T1300,39.065567,43.599365,1004.9,0
20190519T1400,38.455566,44.97984,1004.1,0
20190519T1500,37.515568,49.299023,1003.9,0
20190519T1600,36.09557,56.31267,1003.7,0
20190519T1700,33.565567,69.51962,1004.2,0
20190519T1800,33.195568,69.98713,1004.6,0
20190519T1900,32.925568,71.18436,1005.4,0
20190519T2000,32.34557,74.29168,1006.1,0
20190519T2100,31.705566,80.39732,1006.7,0
20190519T2200,31.965567,82.270996,1007,0
20190519T2300,31.525566,83.38045,1007.1,0
20190520T0000,31.005566,85.74078,1006.9,0
20190520T0100,30.735565,87.58262,1006.3,0
20190520T0200,30.295567,88.834335,1005.6,0
20190520T0300,29.795567,88.80218,1005.3,0
20190520T0400,30.005566,87.12162,1005.4,0
20190520T0500,31.345566,81.34699,1005.7,0
20190520T0600,31.895567,76.56921,1005.9,0
20190520T0700,33.315567,70.54357,1006.6,0
20190520T0800,34.475567,62.369804,1007,0
20190520T0900,37.045567,48.71371,1007.4,0
20190520T1000,37.55557,49.016117,1007.5,0
20190520T1100,38.05557,49.374157,1007.2,0
20190520T1200,38.855568,46.115093,1006.6,0
20190520T1300,38.78557,45.52401,1005.8,0
20190520T1400,39.135567,44.43293,1005.4,0
20190520T1500,37.64557,49.213978,1004.6,0
20190520T1600,36.865566,52.15639,1004.6,0
20190520T1700,33.68557,62.13158,1004.9,0
20190520T1800,33.365566,59.630657,1004.6,0
20190520T1900,32.82557,65.01584,1005.4,0
20190520T2000,32.59557,65.280396,1006.4,0
20190520T2100,32.32557,71.54596,1007.3,0
20190520T2200,31.785566,75.92765,1007.8,0
20190520T2300,31.375566,77.31027,1008,0
20190521T0000,30.775566,78.236885,1007.6,0
20190521T0100,30.775566,77.7313,1007.1,0
20190521T0200,30.425566,76.3624,1006.5,0
20190521T0300,29.965567,78.269226,1006,0
20190521T0400,29.645567,80.96318,1005.7,0
20190521T0500,31.165565,76.783,1006,0
20190521T0600,31.465567,75.214554,1006.5,0
20190521T0700,32.59557,67.24791,1007,0.1
20190521T0800,33.225567,64.0986,1007.7,0
20190521T0900,34.525566,54.756783,1007.8,0
20190521T1000,34.605568,55.5359,1008,0
20190521T1100,33.295567,61.82832,1007.8,0
20190521T1200,32.695568,65.02879,1007.7,0
20190521T1300,32.605568,66.102486,1007.6,0
20190521T1400,32.23557,63.327072,1007.2,0
20190521T1500,30.925566,67.17303,1006.4,0
20190521T1600,30.675566,69.79386,1006.1,0.1
20190521T1700,30.975567,68.52398,1007.3,0
20190521T1800,30.535566,68.56638,1007.6,0
20190521T1900,30.255566,71.28238,1007.7,0
20190521T2000,29.945566,75.39117,1008,0
20190521T2100,29.015566,81.420105,1008.7,0
20190521T2200,28.785566,84.29447,1008.6,0
20190521T2300,28.605566,85.58531,1008.8,0
20190522T0000,28.555567,83.42627,1008.7,0
20190522T0100,28.335566,84.35133,1008.1,0
20190522T0200,28.245565,85.30011,1008.1,0
20190522T0300,27.865566,88.15031,1007.8,0
20190522T0400,27.995565,88.63059,1007.6,0
20190522T0500,28.525566,83.42322,1007.9,0
20190522T0600,29.065565,82.3486,1008.4,0
20190522T0700,30.615566,73.10812,1008.7,0
20190522T0800,31.815565,71.460915,1009.2,0
20190522T0900,34.75557,62.722588,1009.8,0
20190522T1000,34.96557,60.72857,1009.8,0
20190522T1100,34.28557,65.30205,1009.5,0
20190522T1200,34.05557,67.36115,1009.2,0
20190522T1300,34.335567,67.17654,1008,0
20190522T1400,34.07557,67.443886,1007.6,0.1
20190522T1500,30.025566,80.95929,1006.8,0
20190522T1600,29.005566,80.40913,1006.4,0.2
20190522T1700,28.665565,83.239586,1007.1,3.2
20190522T1800,27.345566,86.81026,1008,3.5
20190522T1900,27.215567,87.423386,1008.2,0.9
20190522T2000,27.275566,85.67165,1008.6,0
20190522T2100,27.125566,87.20797,1009.6,0
20190522T2200,26.905565,88.23885,1009.9,0
20190522T2300,27.015566,86.265915,1010.3,0
20190523T0000,26.775566,85.83275,1009.9,0
20190523T0100,26.595566,86.17824,1009.4,0
20190523T0200,26.525566,86.58712,1009.1,0
20190523T0300,26.215567,86.404976,1008.4,0
20190523T0400,26.265566,87.08729,1008.2,0
20190523T0500,27.765566,87.20619,1008.6,0
20190523T0600,28.295567,82.90468,1008.5,0
20190523T0700,28.705566,80.612885,1009,0
20190523T0800,29.755566,80.2134,1009.9,0
20190523T0900,32.18557,66.45526,1009.9,0
20190523T1000,32.565567,66.016266,1009.9,0
20190523T1100,32.78557,66.4123,1009.6,0
20190523T1200,33.62557,64.94262,1008.9,0
20190523T1300,33.545567,67.14782,1007.8,0
20190523T1400,34.115566,65.731384,1007.5,0.1
20190523T1500,34.155567,63.530754,1007.3,0
20190523T1600,33.015568,66.890144,1006.7,0.2
20190523T1700,30.055567,77.72649,1007.2,4.1
20190523T1800,30.255566,73.22482,1007.4,0
20190523T1900,30.365566,71.900215,1008.3,0
20190523T2000,30.055567,72.53953,1009,0
20190523T2100,29.585566,76.97257,1009.4,0
20190523T2200,28.395567,81.9822,1010,0
20190523T2300,28.095566,83.08151,1009.9,0
20190524T0000,27.645567,83.38272,1009.6,0
20190524T0100,27.695566,84.03813,1009,0
20190524T0200,27.545567,85.13493,1008.3,0
20190524T0300,27.525566,85.489525,1007.9,0
20190524T0400,27.225567,86.90419,1008,0
20190524T0500,28.415565,85.61936,1007.8,0
20190524T0600,28.905565,81.50436,1008.6,0
20190524T0700,30.125566,77.92031,1009,0
20190524T0800,30.395567,75.68197,1009.5,0
20190524T0900,32.765568,61.864056,1009.5,0
20190524T1000,33.73557,60.75337,1009.6,0
20190524T1100,34.14557,61.130882,1009,0
20190524T1200,35.085567,57.80799,1008.2,0
20190524T1300,35.12557,59.133755,1007.4,0
20190524T1400,33.32557,71.292816,1006.4,0
20190524T1500,34.21557,65.634796,1006.2,0.2
20190524T1600,33.655567,66.499466,1005.8,0
20190524T1700,31.805567,70.61813,1006,0
20190524T1800,31.685566,71.05933,1006.9,0
20190524T1900,31.035566,76.58412,1007.3,0
20190524T2000,30.785566,80.24197,1007.7,0
20190524T2100,30.325565,81.041504,1008,0
20190524T2200,29.675566,79.871994,1008.5,0
20190524T2300,29.435566,81.56421,1008.4,0
20190525T0000,28.695566,84.3858,1007.4,0
20190525T0100,28.735565,83.94078,1006.6,0
20190525T0200,28.515566,86.44278,1005.9,0
20190525T0300,27.815565,88.98664,1005.6,0
20190525T0400,27.655565,89.66438,1005.5,0
20190525T0500,28.805567,84.44626,1005.2,0
20190525T0600,29.575565,81.14688,1005.9,0
20190525T0700,30.285566,78.45028,1006.3,0
20190525T0800,31.315565,76.53317,1006.7,0
20190525T0900,34.155567,60.915707,1007,0
20190525T1000,35.225567,56.51511,1007,0
20190525T1100,35.405567,55.589386,1006.4,0
20190525T1200,35.905567,54.9825,1006,0
20190525T1300,36.43557,53.49668,1004.9,0
20190525T1400,35.205566,56.041584,1004.1,0
20190525T1500,31.205566,69.846016,1003.3,0
20190525T1600,29.755566,80.11853,1003.5,0
20190525T1700,29.115566,78.24979,1005.5,1.9
20190525T1800,28.355566,83.15812,1005.8,4.9
20190525T1900,28.145567,84.53396,1005.6,1
20190525T2000,28.315565,86.170654,1006.5,0.2
20190525T2100,28.175566,89.168076,1006.3,0
20190525T2200,27.785566,87.987816,1006.5,0
20190525T2300,27.955566,87.06587,1006.5,0
20190526T0000,28.145567,87.3391,1005.8,0
20190526T0100,28.475567,87.10654,1005.1,0
20190526T0200,28.135567,87.131615,1004.7,0
20190526T0300,28.045567,86.91815,1004.4,0
20190526T0400,27.745565,86.68781,1004.2,0
20190526T0500,28.545567,84.72241,1004.6,0
20190526T0600,29.055567,82.24996,1005.3,0
20190526T0700,30.425566,76.72508,1005.9,0
20190526T0800,31.685566,70.8071,1006.4,0
20190526T0900,33.945568,57.34408,1006.5,0
20190526T1000,34.87557,56.434765,1006.3,0
20190526T1100,35.585567,55.9627,1005.7,0
20190526T1200,36.695568,54.164494,1005.2,0
20190526T1300,36.945568,54.44782,1004.2,0
